word,special_word,group,query_type,raw_word,category,strength,row_id,source,normalized_key,decision,use_in_high_precision_lexicon,confidence,recommended_form,reason,duplicate_of
"as a response to this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a response to this problem, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a response to this problem, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a response to this problem, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a response to this problem, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a response to this problem, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a response to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these limitations, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these limitations, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these limitations, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these limitations, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these limitations, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these problems, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these problems, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these problems, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these problems, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to these problems, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this problem, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this problem, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this problem, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this problem, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a solution to this problem, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this problem, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this problem, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this problem, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this problem, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as a workaround for this problem, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as a workaround,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this challenge, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this challenge, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this challenge, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this challenge, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this challenge, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this problem, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this problem, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this problem, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this problem, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"as an answer to this problem, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,as an answer to,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this problem, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this problem, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this problem, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this problem, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"our solution to this problem, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,our solution,solution-pivot,STRONG-TRUE,,,,,,,,,
"to solve these limitations, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve these limitations, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve these limitations, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve these limitations, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve these limitations, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this issue, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this issue, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this issue, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this issue, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this issue, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this limitation, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this limitation, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this limitation, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this limitation, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this limitation, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this, we design",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this, we develop",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this, we introduce",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this, we present",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
"to solve this, we propose",False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-combined,STRONG-TRUE,,,,,,,,,
solving these biases,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these effects,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these issues,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these limitations,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these points,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these problems,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving these risks,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving this bias,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
solving this effect,False,Solving_problems_improvements_mitigation,LLMgenerated,to solve,solve-family,STRONG-TRUE,,,,,,,,,
